Source,Scraped,Headline,Link
Daily FT,2020-12-03,"Foreign policy: Flawed perspectives, impending crisis",http://www.ft.lk/columns/Foreign-policy-Flawed-perspectives-impending-crisis/4-709677
Daily FT,2020-12-03,Facilitating night work for women in Sri Lanka,http://www.ft.lk/opinion/Facilitating-night-work-for-women-in-Sri-Lanka/14-709674
Daily FT,2020-12-03,That is Shanghai the city  ‘upon the sea’,http://www.ft.lk/opinion/That-is-Shanghai-the-city-upon-the-sea/14-709675
Daily FT,2020-12-03,Period poverty or period capitalism?,http://www.ft.lk/opinion/Period-poverty-or-period-capitalism/14-709676
Daily FT,2020-12-03,Budget 2021 and the external sector in a changing global order,http://www.ft.lk/opinion/Budget-2021-and-the-external-sector-in-a-changing-global-order/14-709679
Daily Mirror,2020-12-03,"RCEP, the world’s largest trading bloc, signed up amidst pandemic",http://www.dailymirror.lk/opinion/RCEP-the-worlds-largest-trading-bloc-signed-up-amidst-pandemic/172-201054
Daily Mirror,2020-12-03,When COVID brings us hard lessons in a teacup!,http://www.dailymirror.lk/opinion/When-COVID-brings-us-hard-lessons-in-a-teacup/172-201053
Daily Mirror,2020-12-03,Mahara Prison Riots: Resolve crisis with empathy,http://www.dailymirror.lk/opinion/Mahara-Prison-Riots-Resolve-crisis-with-empathy/172-201052
Daily Mirror,2020-12-03,Sectoral Oversight Committee Report on National Security gathering dust!,http://www.dailymirror.lk/opinion/Sectoral-Oversight-Committee-Report-on-National-Security-gathering-dust/172-201051
Daily Mirror,2020-12-03,"No money, paddy or rice Millers checkmate Government",http://www.dailymirror.lk/news-features/No-money-paddy-or-rice-Millers-checkmate-Government/131-200971
Colombo Telegraph,2020-12-03,The New Opposition & The Old Neoliberalism,https://www.colombotelegraph.com/index.php/the-new-opposition-the-old-neoliberalism/
Colombo Telegraph,2020-12-03,"Heisnam Kanhailal (1941-2016) – Theatre, Community & Activism",https://www.colombotelegraph.com/index.php/heisnam-kanhailal-1941-2016-theatre-community-activism/
The Island,2020-12-03,China has overtaken the US – says IMF,http://island.lk/china-has-overtaken-the-us-says-imf/
The Island,2020-12-03,Something fishy in Mawella,http://island.lk/something-fishy-in-mawella/
Daily FT,2020-12-04,"Air power, technology and professionalism the way forward, says Air Force Commander",http://www.ft.lk/opinion/Air-power-technology-and-professionalism-the-way-forward-says-Air-Force-Commander/14-709730
Daily FT,2020-12-04,COVID-19 must change our attitude to work,http://www.ft.lk/columns/COVID-19-must-change-our-attitude-to-work/4-709712
Daily FT,2020-12-04,Budget cheats exporters,http://www.ft.lk/opinion/Budget-cheats-exporters/14-709711
Daily FT,2020-12-04,“We will continue to struggle for justice and the right to bury our dead”,http://www.ft.lk/opinion/We-will-continue-to-struggle-for-justice-and-the-right-to-bury-our-dead/14-709728
Daily FT,2020-12-04,A proposal for a new chapter on fundamental rights and freedoms in the Constitution,http://www.ft.lk/columns/A-proposal-for-a-new-chapter-on-fundamental-rights-and-freedoms-in-the-Constitution/4-709673
Daily FT,2020-12-04,That is Shanghai the city  ‘upon the sea’,http://www.ft.lk/columns/That-is-Shanghai-the-city-upon-the-sea/4-709675
Daily FT,2020-12-04,Period poverty or period capitalism?,http://www.ft.lk/columns/Period-poverty-or-period-capitalism/4-709676
Daily Mirror,2020-12-04,Decision on burial:  Not the last nail in the coffin,http://www.dailymirror.lk/opinion/Decision-on-burial-Not-the-last-nail-in-the-coffin/172-201134
Daily Mirror,2020-12-04,"No money, paddy or rice",http://www.dailymirror.lk/news-features/No-money-paddy-or-rice/131-200971
The Island,2020-12-04,A journalist of courage and deep conviction,http://island.lk/a-journalist-of-courage-and-deep-conviction/
The Island,2020-12-04,Who cares for our dumb friends?,http://island.lk/who-cares-for-our-dumb-friends/
Daily FT,2020-12-05,Justice and accountability in Sri Lanka,http://www.ft.lk/opinion/Justice-and-accountability-in-Sri-Lanka/14-709766
Daily FT,2020-12-05,India and China compete over Indian Ocean debt-relief diplomacy,http://www.ft.lk/opinion/India-and-China-compete-over-Indian-Ocean-debt-relief-diplomacy/14-709764
Daily FT,2020-12-05,High time to jolt ourselves awake,http://www.ft.lk/columns/High-time-to-jolt-ourselves-awake/4-709763
Daily Mirror,2020-12-05,Budget 2021 and the External Sector  in a Changing Global Order,http://www.dailymirror.lk/opinion/Budget-2021-and-the-External-Sector-in-a-Changing-Global-Order/172-201234
Daily Mirror,2020-12-05,Are we hiding our heads in the sand?,http://www.dailymirror.lk/opinion/Are-we-hiding-our-heads-in-the-sand/172-201233
Daily Mirror,2020-12-05,A Suggestion for the New Constitution of Sri Lanka,http://www.dailymirror.lk/opinion/A-Suggestion-for-the-New-Constitution-of-Sri-Lanka/172-201232
Daily Mirror,2020-12-05,"The US, the coronavirus and the plight of Palestine",http://www.dailymirror.lk/opinion/The-US-the-coronavirus-and-the-plight-of-Palestine/172-201231
Daily Mirror,2020-12-05,Tourism and Madel Fishermen in Mawella to be washed away ?,http://www.dailymirror.lk/news-features/Tourism-and-Madel-Fishermen-in-Mawella-to-be-washed-away/131-201130
Colombo Telegraph,2020-12-05,Defeating The GR Regime Requires ‘Peopleizing’ The Opposition,https://www.colombotelegraph.com/index.php/defeating-the-gr-regime-requires-peopleizing-the-opposition/
Colombo Telegraph,2020-12-05,United Nations Failure & Sri Lanka Defiance,https://www.colombotelegraph.com/index.php/united-nations-failure-sri-lanka-defiance/
The Island,2020-12-05,Unbelievable…it is one year since she left us,http://island.lk/unbelievable-it-is-one-year-since-she-left-us/
Colombo Telegraph,2020-12-06,Cardinal’s Statement Causes A Tremor In The Muslim Community,https://www.colombotelegraph.com/index.php/cardinals-statement-causes-a-tremor-in-the-muslim-community/
Colombo Telegraph,2020-12-06,Call For Immediate War Crimes Trials & Trade Embargoes Against Sri Lanka,https://www.colombotelegraph.com/index.php/call-for-immediate-war-crimes-trials-trade-embargoes-against-sri-lanka/
Daily FT,2020-12-07,Conspiracy stories are all over; but why are they so popular and readily accepted?,http://www.ft.lk/columns/Conspiracy-stories-are-all-over-but-why-are-they-so-popular-and-readily-accepted/4-709811
Daily FT,2020-12-07,Benign Cardinal and beleaguered Muslims,http://www.ft.lk/columns/Benign-Cardinal-and-beleaguered-Muslims/4-709813
Daily FT,2020-12-07,A novel approach to develop the Kelani Valley rail track,http://www.ft.lk/opinion/A-novel-approach-to-develop-the-Kelani-Valley-rail-track/14-709810
Daily FT,2020-12-07,Justice and accountability in Sri Lanka,http://www.ft.lk/columns/Justice-and-accountability-in-Sri-Lanka/4-709766
Daily Mirror,2020-12-07,"800, Raging Tiger, and the Lemonade Industry in Sri Lanka",http://www.dailymirror.lk/opinion/800-Raging-Tiger-and-the-Lemonade-Industry-in-Sri-Lanka/172-201290
Daily Mirror,2020-12-07,Families demand to know fate of relatives in Mahara Prison,http://www.dailymirror.lk/opinion/Families-demand-to-know-fate-of-relatives-in-Mahara-Prison/172-201289
Daily Mirror,2020-12-07,The idea of the University and democratising it,http://www.dailymirror.lk/opinion/The-idea-of-the-University-and-democratising-it/172-201287
Colombo Telegraph,2020-12-07,Conspiracy Stories Are All Over; But Why Are They So Popular & Readily Accepted?,https://www.colombotelegraph.com/index.php/conspiracy-stories-are-all-over-but-why-are-they-so-popular-readily-accepted/
Colombo Telegraph,2020-12-07,Moonshine & Marijuana: The M&M Solution Is The Answer To All,https://www.colombotelegraph.com/index.php/moonshine-marijuana-the-mm-solution-is-the-answer-to-all/
Colombo Telegraph,2020-12-07,Unlocking The Potential Of MSMEs Essential To Sri Lanka’s Post-Covid Economic Recovery,https://www.colombotelegraph.com/index.php/unlocking-the-potential-of-msmes-essential-to-sri-lankas-post-covid-economic-recovery/
Colombo Telegraph,2020-12-07,Lanka Asymptomatic; US At ICU; India Near Morgue; Deadly Everywhere: Can The Authoritarian Pandemic Be Stopped?,https://www.colombotelegraph.com/index.php/lanka-asymptomatic-us-at-icu-india-near-morgue-deadly-everywhere-can-the-authoritarian-pandemic-be-stopped/
The Island,2020-12-07,Arbitrary dismissal of slmc members,http://island.lk/arbitrary-dismissal-of-slmc-members/
The Island,2020-12-07,Matters ‘COPE’ overlooked,http://island.lk/matters-cope-overlooked-2/
Daily FT,2020-12-08,"Unlocking potential of micro, small and medium enterprises essential to economic recovery",http://www.ft.lk/columns/Unlocking-potential-of-micro-small-and-medium-enterprises-essential-to-economic-recovery/4-709911
Daily FT,2020-12-08,Sri Lanka’s high opportunity cost of unutilised China Bay oil tanks,http://www.ft.lk/columns/Sri-Lanka-s-high-opportunity-cost-of-unutilised-China-Bay-oil-tanks/4-709910
Daily FT,2020-12-08,Pathetic state of prisons,http://www.ft.lk/opinion/Pathetic-state-of-prisons/14-709909
Daily FT,2020-12-08,Cardinal’s statement disappoints the Muslim community,http://www.ft.lk/columns/Cardinal-s-statement-disappoints-the-Muslim-community/4-709908
Daily FT,2020-12-08,To bury the COVID-19 victims or not to: towards a solution,http://www.ft.lk/columns/To-bury-the-COVID-19-victims-or-not-to-towards-a-solution/4-709907
Daily FT,2020-12-08,A novel approach to develop the Kelani Valley rail track,http://www.ft.lk/columns/A-novel-approach-to-develop-the-Kelani-Valley-rail-track/4-709810
Daily Mirror,2020-12-08,Law’s delays and its resultant injustice,http://www.dailymirror.lk/opinion/Laws-delays-and-its-resultant-injustice/172-201365
Daily Mirror,2020-12-08,Disrupted lives behind bars,http://www.dailymirror.lk/opinion/Disrupted-lives-behind-bars/172-201367
Daily Mirror,2020-12-08,Reopening of the Yakkure - Manampitiya road Silent villagers spurred on by  arrogant minister,http://www.dailymirror.lk/news-features/Reopening-of-the-Yakkure-Manampitiya-road-Silent-villagers-spurred-on-by-arrogant-minister/131-201369
Daily Mirror,2020-12-08,Facts and Fiction of Chinese investments: Its economic projects are not bad; rather the discourse is heavily politicised,http://www.dailymirror.lk/opinion/Facts-and-Fiction-of-Chinese-investments-Its-economic-projects-are-not-bad-rather-the-discourse-is/172-201366
Daily Mirror,2020-12-08,When coffee and Ceylon were synonymous,http://www.dailymirror.lk/opinion/When-coffee-and-Ceylon-were-synonymous/172-201368
Daily Mirror,2020-12-08,Threatened biodiversity hotspot on the road to destruction,http://www.dailymirror.lk/news-features/Threatened-biodiversity-hotspot-on-the-road-to-destruction/131-201292
Colombo Telegraph,2020-12-08,Let The Majority Community Racists Try To Understand What We Are Saying First,https://www.colombotelegraph.com/index.php/let-the-majority-community-racists-try-to-understand-what-we-are-saying-first/
Colombo Telegraph,2020-12-08,Time To Stem The Rot; Next Generation Growing Up Hating The “Other”,https://www.colombotelegraph.com/index.php/time-to-stem-the-rot-next-generation-growing-up-hating-the-other/
Colombo Telegraph,2020-12-08,Taxes On Essential Products: Bringing The Debate Back To Where It Matters,https://www.colombotelegraph.com/index.php/taxes-on-essential-products-bringing-the-debate-back-to-where-it-matters/
Colombo Telegraph,2020-12-08,"Corona, Are We Paying A Big Price For Being Dishonest?",https://www.colombotelegraph.com/index.php/corona-are-we-paying-a-big-price-for-being-dishonest/
The Island,2020-12-08,Increasing productivity of crop research institutes,http://island.lk/increasing-productivity-of-crop-research-institutes/
The Island,2020-12-08,Colombo Port: Jaya Container Terminal JCT 5 begins: What Next?,http://island.lk/colombo-port-jaya-container-terminal-jct-5-begins-what-next/
The Island,2020-12-08,"Ayurvedic claims, not backed with research",http://island.lk/ayurvedic-claims-not-backed-with-research/
Daily FT,2020-12-09,Tamil cinema superstar Rajinikanth’s political party plunge,http://www.ft.lk/columns/Tamil-cinema-superstar-Rajinikanth-s-political-party-plunge/4-709932
Daily FT,2020-12-09,Misgivings and outright lies,http://www.ft.lk/columns/Misgivings-and-outright-lies/4-709927
Daily FT,2020-12-09,Politicisation of COVID-19,http://www.ft.lk/columns/Politicisation-of-COVID-19/4-709928
Daily FT,2020-12-09,Change established procedure and treat sovereign voters as ‘Principals’ in Constitution making,http://www.ft.lk/opinion/Change-established-procedure-and-treat-sovereign-voters-as-Principals-in-Constitution-making/14-709929
Daily FT,2020-12-09,Let’s stand united in confronting challenges ahead of us as a nation: Archbishop Cardinal,http://www.ft.lk/opinion/Let-s-stand-united-in-confronting-challenges-ahead-of-us-as-a-nation-Archbishop-Cardinal/14-709930
Daily FT,2020-12-09,Letter to Archbishop Cardinal Malcolm Ranjith,http://www.ft.lk/opinion/Letter-to-Archbishop-Cardinal-Malcolm-Ranjith/14-709931
Daily FT,2020-12-09,"Recession, Regression, Repression: Drifting away from Goldilocks Zone",http://www.ft.lk/opinion/Recession-Regression-Repression-Drifting-away-from-Goldilocks-Zone/14-709933
Daily FT,2020-12-09,Does corporate reporting help the fight against corruption?,http://www.ft.lk/columns/Does-corporate-reporting-help-the-fight-against-corruption/4-709934
Daily FT,2020-12-09,Are importers more entitled to be aware of reasons behind rise in freight rate than exporters?,http://www.ft.lk/opinion/Are-importers-more-entitled-to-be-aware-of-reasons-behind-rise-in-freight-rate-than-exporters/14-709935
Daily FT,2020-12-09,Enabling SME ecosystem – Part 2: The role of the Government beyond budgetary reliefs,http://www.ft.lk/columns/Enabling-SME-ecosystem-Part-2-The-role-of-the-Government-beyond-budgetary-reliefs/4-709968
Daily Mirror,2020-12-09,Where have all the prisoners gone?,http://www.dailymirror.lk/opinion/Where-have-all-the-prisoners-gone/172-201449
Daily Mirror,2020-12-09,"Beware of Drug Providers! FDA, WHO, Big Pharma’ and COVID vaccine",http://www.dailymirror.lk/opinion/Beware-of-Drug-Providers-FDA-WHO-Big-Pharma-and-COVID-vaccine/172-201447
Daily Mirror,2020-12-09,Does beef cause cancer?,http://www.dailymirror.lk/opinion/Does-beef-cause-cancer/172-201446
Daily Mirror,2020-12-09,“There were no virologists in the committees set up” - Prof Vitharana,http://www.dailymirror.lk/opinion/There-were-no-virologists-in-the-committees-set-up-Prof-Vitharana/172-201444
Colombo Telegraph,2020-12-09,Light Railway System For Jaffna Peninsula,https://www.colombotelegraph.com/index.php/light-railway-system-for-jaffna-peninsula/
Colombo Telegraph,2020-12-09,Legend Of Vihāramahā Devī: A Glimpse Of The Forgotten History Of Magul Maha Viharaya,https://www.colombotelegraph.com/index.php/legend-of-viharamaha-devi-a-glimpse-of-the-forgotten-history-of-magul-maha-viharaya/
Colombo Telegraph,2020-12-09,Reminiscences Of My Mahara Prison Days!,https://www.colombotelegraph.com/index.php/reminiscences-of-my-mahara-prison-days/
Colombo Telegraph,2020-12-09,Duty To Stop Murder,https://www.colombotelegraph.com/index.php/duty-to-stop-murder/
Colombo Telegraph,2020-12-09,Let Your Kids Grow Up,https://www.colombotelegraph.com/index.php/let-your-kids-grow-up/
The Island,2020-12-09,Attacks on Cardinal outrageous and unacceptable,http://island.lk/attacks-on-cardinal-outrageous-and-unacceptable/
The Island,2020-12-09,Urgent need for road discipline,http://island.lk/urgent-need-for-road-discipline/
Daily FT,2020-12-10,UNDP engages private sector to ensure human rights are at the centre of recovery efforts,http://www.ft.lk/opinion/UNDP-engages-private-sector-to-ensure-human-rights-are-at-the-centre-of-recovery-efforts/14-709989
Daily FT,2020-12-10,Doctors opposed this ambulance service; now it is essential in the pandemic,http://www.ft.lk/opinion/Doctors-opposed-this-ambulance-service-now-it-is-essential-in-the-pandemic/14-709988
Daily FT,2020-12-10,Forced cremations in Sri Lanka,http://www.ft.lk/opinion/Forced-cremations-in-Sri-Lanka/14-709987
Daily FT,2020-12-10,Voodoo governance: Who will save Asia’s oldest democracy?,http://www.ft.lk/columns/Voodoo-governance-Who-will-save-Asia-s-oldest-democracy/4-709982
Daily FT,2020-12-10,Setting-up viable social enterprises – Tips to grow a spark into an inferno,http://www.ft.lk/opinion/Setting-up-viable-social-enterprises-Tips-to-grow-a-spark-into-an-inferno/14-709985
Daily FT,2020-12-10,Moonshot thinking for manufacturing,http://www.ft.lk/columns/Moonshot-thinking-for-manufacturing/4-709984
Daily FT,2020-12-10,Developing SMEs: The way forward,http://www.ft.lk/columns/Developing-SMEs-The-way-forward/4-709986
Daily FT,2020-12-10,Rajinikanth’s political party plunge,http://www.ft.lk/columns/Rajinikanth-s-political-party-plunge/4-709932
Daily FT,2020-12-10,"Recession, Regression, Repression: Drifting away from Goldilocks Zone",http://www.ft.lk/columns/Recession-Regression-Repression-Drifting-away-from-Goldilocks-Zone/4-709933
Daily Mirror,2020-12-10,"Sinophobia, Anglophilia  and the language(s)  of oppression",http://www.dailymirror.lk/opinion/Sinophobia-Anglophilia-and-the-languages-of-oppression/172-201527
Daily Mirror,2020-12-10,COVID vaccine: A light amid the darkness,http://www.dailymirror.lk/opinion/COVID-vaccine-A-light-amid-the-darkness/172-201526
Daily Mirror,2020-12-10,High level interaction and commitment - the way foward on path to recovery,http://www.dailymirror.lk/opinion/High-level-interaction-and-commitment-the-way-foward-on-path-to-recovery/172-201525
Colombo Telegraph,2020-12-10,The Women At Gates Of The Mahara Prison,https://www.colombotelegraph.com/index.php/the-women-at-gates-of-the-mahara-prison/
Colombo Telegraph,2020-12-10,Living With Covid: Recover Better – Stand Up For Human Rights,https://www.colombotelegraph.com/index.php/living-with-covid-recover-better-stand-up-for-human-rights/
Colombo Telegraph,2020-12-10,Tamils – Do We Observe Or Celebrate International Human Rights Day,https://www.colombotelegraph.com/index.php/tamils-do-we-observe-or-celebrate-international-human-rights-day/
Colombo Telegraph,2020-12-10,Sino-Indian Economic Competition,https://www.colombotelegraph.com/index.php/sino-indian-economic-competition/
Colombo Telegraph,2020-12-10,Reading Economics Through Ethnic Lens,https://www.colombotelegraph.com/index.php/reading-economics-through-ethnic-lens/
The Island,2020-12-10,Safety issue of ‘traditional’ and ‘complementary’ medicines,http://island.lk/safety-issue-of-traditional-and-complementary-medicines/
The Island,2020-12-10,Wind Power – why ignore Little Basses?,http://island.lk/wind-power-why-ignore-little-basses/
Daily FT,2020-12-11,Recreating the State,http://www.ft.lk/columns/Recreating-the-State/4-710053
Daily FT,2020-12-11,The women at the gates of the Mahara Prison,http://www.ft.lk/columns/The-women-at-the-gates-of-the-Mahara-Prison/4-710050
Daily FT,2020-12-11,A little laughter in the time of corona,http://www.ft.lk/columns/A-little-laughter-in-the-time-of-corona/4-710051
Daily FT,2020-12-11,Housing Policy: Most important sector neglected,http://www.ft.lk/columns/Housing-Policy-Most-important-sector-neglected/4-710052
Daily FT,2020-12-11,Reading economics through ethnic lens,http://www.ft.lk/columns/Reading-economics-through-ethnic-lens/4-710055
Daily FT,2020-12-11,The youth worst hit by the pandemic,http://www.ft.lk/columns/The-youth-worst-hit-by-the-pandemic/4-710056
Daily FT,2020-12-11,Business success through organisational citizenship behaviour,http://www.ft.lk/columns/Business-success-through-organisational-citizenship-behaviour/4-710057
Daily FT,2020-12-11,Orange the World: The UK’s response to preventing violence against women and girls in Sri Lanka,http://www.ft.lk/opinion/Orange-the-World-The-UK-s-response-to-preventing-violence-against-women-and-girls-in-Sri-Lanka/14-710062
Daily FT,2020-12-11,Act now to address shadow pandemic of violence against women,http://www.ft.lk/opinion/Act-now-to-address-shadow-pandemic-of-violence-against-women/14-710063
Daily FT,2020-12-11,Burying the dead: Myanmar’s Muslim COVID volunteers,http://www.ft.lk/opinion/Burying-the-dead-Myanmar-s-Muslim-COVID-volunteers/14-710064
Daily FT,2020-12-11,Setting-up viable social enterprises – Tips to grow a spark into an inferno,http://www.ft.lk/columns/Setting-up-viable-social-enterprises-Tips-to-grow-a-spark-into-an-inferno/4-709985
Daily Mirror,2020-12-11,Killing of top Iranian scientist: Lessons for developing nations,http://www.dailymirror.lk/opinion/Killing-of-top-Iranian-scientist-Lessons-for-developing-nations/172-201600
Daily Mirror,2020-12-11,“Human trafficking incidents will spike  due to the pandemic”- Khadka,http://www.dailymirror.lk/news-features/Human-trafficking-incidents-will-spike-due-to-the-pandemic-Khadka/131-201598
Colombo Telegraph,2020-12-11,‘Sinhala First’ Supremacism & Sovereignty: Gotabayaism In The Global Arena,https://www.colombotelegraph.com/index.php/sinhala-first-supremacism-sovereignty-gotabayaism-in-the-global-arena/
Colombo Telegraph,2020-12-11,Mark My Words The Ides Of March Are Round The Corner,https://www.colombotelegraph.com/index.php/mark-my-words-the-ides-of-march-are-round-the-corner-wigneswaran/
The Island,2020-12-11,Some Trump Administration foreign policy legacies for Sri Lanka,http://island.lk/some-trump-administration-foreign-policy-legacies-for-sri-lanka/
The Island,2020-12-11,Tamil parties need new political approach,http://island.lk/tamil-parties-need-new-political-approach/
Daily FT,2020-12-12,Violence against women in Sri Lanka,http://www.ft.lk/opinion/Violence-against-women-in-Sri-Lanka/14-710091
Daily FT,2020-12-12,Sri Lanka’s tobacco-smoking challenge: Going the last mile,http://www.ft.lk/opinion/Sri-Lanka-s-tobacco-smoking-challenge-Going-the-last-mile/14-710092
Daily FT,2020-12-12,The fundamental pillars of democracy have been severely weakened: Karu,http://www.ft.lk/opinion/The-fundamental-pillars-of-democracy-have-been-severely-weakened-Karu/14-710096
Daily FT,2020-12-12,A welcome decision – belatedly though!,http://www.ft.lk/columns/A-welcome-decision-belatedly-though/4-710093
Daily FT,2020-12-12,Rich countries have bought too many COVID-19 vaccines,http://www.ft.lk/opinion/Rich-countries-have-bought-too-many-COVID-19-vaccines/14-710095
Daily Mirror,2020-12-12,LTTE Political Strategist  Anton Stanislaus Balasingham,http://www.dailymirror.lk/opinion/LTTE-Political-Strategist-Anton-Stanislaus-Balasingham/172-201688
Daily Mirror,2020-12-12,Recent Events in Mozambique and Ethiopia: Foreign Policy Implications for Sri Lanka,http://www.dailymirror.lk/opinion/Recent-Events-in-Mozambique-and-Ethiopia-Foreign-Policy-Implications-for-Sri-Lanka/172-201683
Daily Mirror,2020-12-12,To end corruption to restore social justice and equality,http://www.dailymirror.lk/opinion/To-end-corruption-to-restore-social-justice-and-equality/172-201682
Daily Mirror,2020-12-12,Struggle for justice against enforced disappearances,http://www.dailymirror.lk/opinion/Struggle-for-justice-against-enforced-disappearances/172-201667
Daily Mirror,2020-12-12,A freedom we might not enjoy,http://www.dailymirror.lk/opinion/A-freedom-we-might-not-enjoy/172-201666
Colombo Telegraph,2020-12-12,The Funny Film: A Call To Boycott,https://www.colombotelegraph.com/index.php/the-funny-film-a-call-to-boycott/
The Island,2020-12-12,Are we alone in the Universe?,http://island.lk/are-we-alone-in-the-universe/
The Island,2020-12-12,Humble appeal to President,http://island.lk/humble-appeal-to-president/
Daily FT,2020-12-13,Violence against women in Sri Lanka,http://www.ft.lk/columns/Violence-against-women-in-Sri-Lanka/4-710091
Daily FT,2020-12-13,Sri Lanka’s tobacco-smoking challenge: Going the last mile,http://www.ft.lk/columns/Sri-Lanka-s-tobacco-smoking-challenge-Going-the-last-mile/4-710092
Colombo Telegraph,2020-12-13,"China’s Millennial Centralised State; Donald Trump, America’s Evil Incubus: Historical Roots Of Diverse Authoritarianisms",https://www.colombotelegraph.com/index.php/chinas-millennial-centralised-state-donald-trump-americas-evil-incubus-historical-roots-of-diverse-authoritarianisms/
Colombo Telegraph,2020-12-13,Killings At Mahara Prison – A Blatant Violation Of Buddhist Ethics,https://www.colombotelegraph.com/index.php/killings-at-mahara-prison-a-blatant-violation-of-buddhist-ethics/
Colombo Telegraph,2020-12-13,"Analysing Sumanthiran: A Reality Check On Hejaaz, Muslim Politicians & Lawyers",https://www.colombotelegraph.com/index.php/analysing-sumanthiran-a-reality-check-on-hejaaz-muslim-politicians-lawyers/
Colombo Telegraph,2020-12-13,"He’s Now Called Sir, Cular",https://www.colombotelegraph.com/index.php/hes-now-called-sir-cular/
Daily FT,2020-12-14,Child’s guide to credit rating  downgrade: A warning not to be ignored,http://www.ft.lk/columns/Child-s-guide-to-credit-rating-downgrade-A-warning-not-to-be-ignored/4-710146
Daily FT,2020-12-14,Multiplying multilateralism: Strengthening multilateral diplomacy for strategic synergy,http://www.ft.lk/columns/Multiplying-multilateralism-Strengthening-multilateral-diplomacy-for-strategic-synergy/4-710138
Daily Mirror,2020-12-14,The Banana Republican: A Churl’s Last Stand,http://www.dailymirror.lk/opinion/The-Banana-Republican-A-Churls-Last-Stand/172-201746
Colombo Telegraph,2020-12-14,Unlocking The Potential Of MSMEs Essential To Sri Lanka’s Post-Covid Economic Recovery – Part II,https://www.colombotelegraph.com/index.php/unlocking-the-potential-of-msmes-essential-to-sri-lankas-post-covid-economic-recovery-part-ii/
Colombo Telegraph,2020-12-14,The Anglican Church Annual Diocesan Council: A Jaffna Perspective,https://www.colombotelegraph.com/index.php/the-anglican-church-annual-diocesan-council-a-jaffna-perspective/
Colombo Telegraph,2020-12-14,Gota’s Wars Against Economy & Minorities,https://www.colombotelegraph.com/index.php/gotas-wars-against-economy-minorities/
Colombo Telegraph,2020-12-14,All The Courts A Stage: Reverse Process Of High-Profile Criminal Cases,https://www.colombotelegraph.com/index.php/all-the-courts-a-stage-reverse-process-of-high-profile-criminal-cases/
Colombo Telegraph,2020-12-14,The Great Vaccine Rollout & The Global Pecking Order,https://www.colombotelegraph.com/index.php/the-great-vaccine-rollout-the-global-pecking-order/
The Island,2020-12-14,Treating COVID-19 patients in private sector,http://island.lk/treating-covid-19-patients-in-private-sector/
The Island,2020-12-14,Vaccines: Some queries,http://island.lk/vaccines-some-queries/
Daily FT,2020-12-15,Of false witness and true witnesses,http://www.ft.lk/columns/Of-false-witness-and-true-witnesses/4-710202
Daily FT,2020-12-15,Reality of Sri Lanka and our role in 2021,http://www.ft.lk/columns/Reality-of-Sri-Lanka-and-our-role-in-2021/4-710194
Daily FT,2020-12-15,What the Sri Lankan National Anthem says about us,http://www.ft.lk/columns/What-the-Sri-Lankan-National-Anthem-says-about-us/4-710196
Daily FT,2020-12-15,"Detained Hejaaz, muzzled politicians and lawyers",http://www.ft.lk/columns/Detained-Hejaaz-muzzled-politicians-and-lawyers/4-710197
Daily FT,2020-12-15,The Chimerican divorce: Is  Sri Lanka truly ‘Non-Aligned’?,http://www.ft.lk/opinion/The-Chimerican-divorce-Is-Sri-Lanka-truly-Non-Aligned/14-710198
Daily FT,2020-12-15,Micro credit (finance): Facts and fallacies,http://www.ft.lk/opinion/Micro-credit-finance-Facts-and-fallacies/14-710199
Daily FT,2020-12-15,Carbon neutrality by 2050: The world’s most urgent mission,http://www.ft.lk/columns/Carbon-neutrality-by-2050-The-world-s-most-urgent-mission/4-710201
Daily FT,2020-12-15,Increasing unemployment and food price inflation in Sri Lanka,http://www.ft.lk/opinion/Increasing-unemployment-and-food-price-inflation-in-Sri-Lanka/14-710203
Daily FT,2020-12-15,Unlocking the potential of MSMEs essential to Lanka’s post-COVID economic recovery: Part 2,http://www.ft.lk/opinion/Unlocking-the-potential-of-MSMEs-essential-to-Lanka-s-post-COVID-economic-recovery-Part-2/14-710204
Daily Mirror,2020-12-15,COVID-19 cure syrup and the media hype,http://www.dailymirror.lk/opinion/COVID-19-cure-syrup-and-the-media-hype/172-201831
Daily Mirror,2020-12-15,Covid ‘miracle cure’ and Sri Lanka’s faltering pandemic response,http://www.dailymirror.lk/opinion/Covid-miracle-cure-and-Sri-Lankas-faltering-pandemic-response/172-201832
Daily Mirror,2020-12-15,BJP’s lofty goals for 2021,http://www.dailymirror.lk/opinion/BJPs-lofty-goals-for-2021/172-201835
Daily Mirror,2020-12-15,A Hettipola Cluster or ‘Kali Pokura’  if Authorities Derelict!,http://www.dailymirror.lk/opinion/A-Hettipola-Cluster-or-Kali-Pokura-if-Authorities-Derelict/172-201836
The Island,2020-12-15,Sri Lanka Medical Council imbroglio,http://island.lk/sri-lanka-medical-council-imbroglio/
The Island,2020-12-15,"LSSP, CP opposition to scrapping PUCSL",http://island.lk/lssp-cp-opposition-to-scrapping-pucsl/
The Island,2020-12-15,Let Ayurveda do what real Ayurveda does,http://island.lk/let-ayurveda-do-what-real-ayurveda-does/
Daily FT,2020-12-16,Bail under Witness Protection Law: Let the High Court decide,http://www.ft.lk/columns/Bail-under-Witness-Protection-Law-Let-the-High-Court-decide/4-710252
