Source,Scraped,Headline,Link
The Conversation,2020/07/23,Vital Signs: Victoria's privatised quarantine arrangements were destined to fail,https://theconversation.com/vital-signs-victorias-privatised-quarantine-arrangements-were-destined-to-fail-143169
The Conversation,2020/07/23,Five things you need to know about today’s economic statement,https://theconversation.com/five-things-you-need-to-know-about-todays-economic-statement-143088
The Conversation,2020/07/23,"These budget numbers are shocking, and there are worse ones in store",https://theconversation.com/these-budget-numbers-are-shocking-and-there-are-worse-ones-in-store-143250
ABC,2020/07/24,"Victoria outbreak, dire budget figures on the agenda ahead of National Cabinet meeting",https://www.abc.net.au/news/2020-07-24/national-cabinet-meet-victoria-coronavirus-record-debt-deficit/12484466
ABC,2020/07/24,DFAT's use of contractual workers to 'fill the gap' highlighted as cuts see large-scale sackings,https://www.abc.net.au/news/2020-07-24/dfat-axes-contractual-workers-as-budget-faces-problems/12486786
ABC,2020/07/23,X-ray vision to combat seafood fraud,https://www.abc.net.au/news/2020-07-23/x-ray-vision-for-seafood-fraud/12484072
ABC,2020/07/23,COVID-19 border closures mean Jessie's partner has been waiting since March to come home from his FIFO job,https://www.abc.net.au/news/2020-07-23/coronavirus-closed-borders-separating-fifo-workers-from-families/12483968
ABC,2020/07/23,LNP promises $1 billion infrastructure spend as part of election job creation push,https://www.abc.net.au/news/2020-07-23/queensland-election-promises-lnp-billion-bridge-construction/12483870
ABC,2020/07/23,Former Queensland Nickel director Clive Mensink pushes for arrest warrants to be withdrawn,https://www.abc.net.au/news/2020-07-23/clive-mensink-pushes-for-arrest-warrants-withdrawn/12484640
ABC,2020/07/23,ASX ends higher after Government reveals coronavirus budget hit,https://www.abc.net.au/news/2020-07-23/asx-rises-budget-update-vaccine-deal-boosts-wall-street/12483224
ABC,2020/07/23,"Adam Brand hits the road on 6,000km gold-prospecting trip to WA",https://www.abc.net.au/news/2020-07-23/musician-adam-brand-gold-prospecting-cue/12476414
ABC,2020/07/23,Victorian budget to return deficit of $7.5 billion after COVID-19's 'economic devastation',https://www.abc.net.au/news/2020-07-23/victoria-to-record-budget-deficit-coronavirus-economic-impact/12483036
The Guardian,2020/07/23,"Weekly cut of $150 to jobseeker coronavirus supplement will throw 370,000 Australians into poverty",https://www.theguardian.com/business/2020/jul/24/weekly-cut-of-150-to-jobseeker-coronavirus-supplement-will-throw-370000-australians-into-poverty
The Guardian,2020/07/23,Sydney auditors still licensed in Australia after being banned in US over work on renewables firm,https://www.theguardian.com/australia-news/2020/jul/23/sydney-auditors-still-licensed-in-australia-after-being-banned-in-us-over-work-on-renewables-firm
The Guardian,2020/07/23,Australian unemployment  to tip over 9% by Christmas and budget deficit to hit $184bn in 2020-21,https://www.theguardian.com/business/2020/jul/23/australian-unemployment-to-tip-over-9-by-christmas-and-budget-deficit-to-hit-184bn-in-2020-21
The Guardian,2020/07/23,'I will have $2 a week after bills': how jobseeker changes will affect people's lives,https://www.theguardian.com/australia-news/2020/jul/23/i-will-have-2-a-day-after-bills-how-jobseeker-changes-will-affect-peoples-lives
New Daily,2020/07/23,"Michael Pascoe: A decade of lies exposed, now to get on with the job",https://thenewdaily.com.au/finance/finance-news/2020/07/24/budget-deficit-lies-michael-pascoe/
New Daily,2020/07/23,"‘What is the alternative?’: Massive deficit a small price to pay for 700,000 jobs",https://thenewdaily.com.au/finance/finance-news/2020/07/24/massive-budget-deficit-coronavirus/
New Daily,2020/07/23,Government extends early super access scheme until December 31,https://thenewdaily.com.au/finance/your-budget/2020/07/23/early-super-access-extension/
New Daily,2020/07/23,Budget deficit to hit record high after massive coronavirus stimulus,https://thenewdaily.com.au/finance/finance-news/2020/07/23/budget-deficit-coronavirus/
New Daily,2020/07/23,Why a Commonwealth-backed paid pandemic leave scheme makes sense,https://thenewdaily.com.au/finance/consumer/2020/07/23/paid-pandemic-leave/
SMH,2020/07/25,COVID conflict or corporate coup: CSL welcomes AstraZeneca boss on board,https://www.smh.com.au/business/companies/covid-conflict-or-corporate-coup-csl-welcomes-astrazeneca-boss-on-board-20200724-p55f84.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/25,Maccas launches flagship sustainable store in Melton,https://www.smh.com.au/business/companies/maccas-launches-flagship-sustainable-store-in-melton-20200723-p55eve.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/25,Cranes and equipment drive industrial leasing demand,https://www.smh.com.au/business/companies/cranes-and-equipment-drive-industrial-leasing-demand-20200723-p55ev7.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/25,Neighbourhood malls flourish as shoppers stay local,https://www.smh.com.au/business/companies/neighbourhood-malls-flourish-as-shoppers-stay-local-20200723-p55eto.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/25,Australian sports tech firm Catapults over virus,https://www.smh.com.au/business/companies/australian-sports-tech-firm-catapults-over-virus-20200723-p55er3.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/25,Surrender or survive: Businesses face their biggest test yet as stimulus fades,https://www.smh.com.au/business/companies/surrender-or-survive-businesses-face-their-biggest-test-yet-as-stimulus-fades-20200723-p55eqj.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/25,Mirvac seals lease for high-tech government tenant,https://www.smh.com.au/business/companies/mirvac-seals-lease-for-high-tech-government-tenant-20200723-p55eq9.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/25,'Posh' town hall that hosted AC/DC gets new lease on life,https://www.smh.com.au/business/companies/posh-town-hall-that-hosted-ac-dc-gets-new-lease-on-life-20200723-p55eoh.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/25,Working from home will require a rethink of noise restrictions,https://www.smh.com.au/business/workplace/working-from-home-will-require-a-rethink-of-noise-restrictions-20200722-p55eav.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/24,"Goldman, Malaysia reach $US3.9 billion settlement over 1MDB",https://www.smh.com.au/business/companies/goldman-malaysia-reach-us3-9-billion-settlement-over-1mdb-20200724-p55fbn.html?ref=rss&utm_medium=rss&utm_source=rss_business
The Conversation,2020/07/24,"Yes Ita, younger workers might actually be less resilient. But all workers should be thanked",https://theconversation.com/yes-ita-younger-workers-might-actually-be-less-resilient-but-all-workers-should-be-thanked-143277
ABC,2020/07/25,"In the fight for a COVID-19 vaccine, alliances are starting to form — and Australia is manoeuvring",https://www.abc.net.au/news/2020-07-25/coronavirus-vaccine-development-sees-uk-australia-alliances-form/12488762
ABC,2020/07/24,"Fears government taxi support package too little, too late as industry faces 'mass exodus'",https://www.abc.net.au/news/2020-07-24/taxi-drivers-face-uncertain-future-in-coronavirus-lockdown/12486880
ABC,2020/07/24,Coon cheese's name to be changed,https://www.abc.net.au/news/2020-07-24/coon-cheese-to-change-name-after-campaign/12489734
ABC,2020/07/24,Would you like fleece with that? Wool could be answer to sustainable food packaging,https://www.abc.net.au/news/rural/2020-07-24/wool-packaging-could-replace-plastic-for-sustainable-food-wrappi/12486782
ABC,2020/07/24,One-in-275 chance of landing a white-collar job: Recruiters say it's never been this tough,https://www.abc.net.au/news/2020-07-24/job-applications-near-300-per-vacancy/12488872
ABC,2020/07/24,"Ox tongue, kidneys or tripe: Does offal still have a place on our dinner tables?",https://www.abc.net.au/news/2020-07-24/does-offal-still-have-a-place-on-our-dinner-tables/12480966
ABC,2020/07/24,"'We've sold every single block': Pandemic fails to deter regional buyers, renters",https://www.abc.net.au/news/2020-07-24/rental-vacancies-tight-in-coffs-harbour-despite-covid-19/12485950
ABC,2020/07/24,Sparkling praise for diamond royalty cut from Kimberley explorers,https://www.abc.net.au/news/rural/2020-07-24/shining-praise-for-wa-diamond-royalty-rate-cut/12487114
ABC,2020/07/24,Your best photos from the past week,https://www.abc.net.au/news/abcmyphoto/2020-07-24/your-best-photos-for-the-week-ending-july-24-2020/12488078
The Guardian,2020/07/24,Australian retailers urge government to broaden employers' power to cut workers' hours,https://www.theguardian.com/australia-news/2020/jul/24/australian-retailers-urge-government-to-broaden-employers-power-to-cut-workers-hours
The Guardian,2020/07/24,Australia’s Coon cheese to change name in effort to help ‘eliminate racism',https://www.theguardian.com/australia-news/2020/jul/24/australias-coon-cheese-to-change-name-in-effort-to-help-eliminate-racism
The Guardian,2020/07/24,Class-action expert denies Liberal MP's accusation of 'cherry-picking' data,https://www.theguardian.com/law/2020/jul/24/class-action-expert-denies-liberal-mps-accusation-of-cherry-picking-data
New Daily,2020/07/24,Dennis Atkins: Morrison government’s labour law reforms will make a bad system worse,https://thenewdaily.com.au/finance/work/2020/07/25/industrial-relations-laws-australia/
New Daily,2020/07/24,"Treasurer’s big baby push: Frydenberg encourages reproduction, but no Costello-style baby bonus",https://thenewdaily.com.au/finance/finance-news/2020/07/25/baby-bonus-frydenberg-costello/
New Daily,2020/07/24,‘Ticking time bomb’: Future of rent moratoriums under a cloud after coronavirus payment changes,https://thenewdaily.com.au/finance/property/2020/07/24/rent-moratorium-future/
New Daily,2020/07/24,Ask the Expert: We discuss JobSeeker eligibility and the role of savings,https://thenewdaily.com.au/finance/your-budget/2020/07/24/ask-the-expert-jobseeker-savings/
New Daily,2020/07/24,How COVID-19 will stunt superannuation growth over the next 20 years,https://thenewdaily.com.au/finance/superannuation/2020/07/24/how-covid-19-will-decimate-super/
New Daily,2020/07/24,"Millennials need more than a hug, starting with job security and wage justice",https://thenewdaily.com.au/finance/work/2020/07/24/millennials-ita-buttrose-job-security/
New Daily,2020/07/24,‘Racist’ cheese name to be dumped,https://thenewdaily.com.au/finance/consumer/2020/07/24/coon-cheese-brand-name/
ABC,2020/07/26,The 'domino effect' in Victoria's meat industry pushing COVID case numbers higher,https://www.abc.net.au/news/2020-07-26/coronavirus-covid-19-meatworks-abattoirs-victoria/12490178
ABC,2020/07/25,"Australia welcomes Vietnam's ban on wildlife imports, markets amid new health fears",https://www.abc.net.au/news/2020-07-25/coronavirus-australia-welcomes-vietnams-ban-on-wildlife-imports/12492564
ABC,2020/07/25,Australia rejects China's claims to disputed islands in move likely to infuriate Beijing,https://www.abc.net.au/news/2020-07-25/federal-government-joins-rejects-china-maritime-claims-at-un/12492070
ABC,2020/07/25,'We were lucky': Early intervention saves significant rock paintings from mining destruction,https://www.abc.net.au/news/2020-07-25/nyiyaparli-paintings-indigenous-cultural-heritage-saved-mining/12488256
ABC,2020/07/25,SA Liberal MP David Ridgway admits to signing blank time sheets for chauffeur while he was overseas,https://www.abc.net.au/news/2020-07-25/sa-liberal-mp-admits-to-signing-blank-time-sheets-for-chauffeur/12492068
ABC,2020/07/25,From DJing to dirt: Former triple j host swaps music for organic farming,https://www.abc.net.au/news/2020-07-25/djing-to-dirt-musician-pivots-to-permaculture/12489978
ABC,2020/07/25,Australia is facing a long-term youth unemployment crisis in the wake of COVID-19,https://www.abc.net.au/news/2020-07-25/australia-faces-youth-unemployment-crisis-amid-coronavirus/12487240
ABC,2020/07/25,Bars say it's 'virtually impossible' to enforce Queensland's latest coronavirus restrictions,https://www.abc.net.au/news/2020-07-25/coronavirus-queensland-restrictions-pubs-clubs-no-standing-rule/12489048
ABC,2020/07/25,"Three days from filming, Mandy Walker was raring to go — then Tom Hanks tested COVID-19 positive",https://www.abc.net.au/news/2020-07-25/aussie-filmmaker-talks-blockbuster-filming-in-coronavirus/12490032
The Guardian,2020/07/24,Australian farmers call for separation between foreign relations and trade ties with China,https://www.theguardian.com/world/2020/jul/25/australian-farmers-call-for-separation-between-foreign-relations-and-trade-ties-with-china
SMH,2020/07/27,Square Peg sharpens Singapore focus with $22m StashAway investment,https://www.smh.com.au/business/small-business/square-peg-sharpens-singapore-focus-with-22m-stashaway-investment-20200724-p55f8b.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,'Snouts in the trough' circle Australia's $60b workers' comp system,https://www.smh.com.au/business/companies/snouts-in-the-trough-circle-australia-s-60b-workers-comp-system-20200726-p55fiu.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,This is why we don't need to panic about record budget deficits,https://www.smh.com.au/business/the-economy/this-is-why-we-don-t-need-to-panic-about-record-budget-deficits-20200726-p55fj3.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,Macquarie accused of buying company to kill extortion allegations,https://www.smh.com.au/business/banking-and-finance/macquarie-accused-of-buying-company-to-kill-extortion-allegations-20200723-p55evr.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,"Google, Facebook seek publisher deals ahead of ACCC ruling",https://www.smh.com.au/business/companies/google-facebook-seek-publisher-deals-ahead-of-accc-ruling-20200724-p55fir.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,Coles ditches plastic toys for books in new collectibles campaign,https://www.smh.com.au/business/companies/coles-ditches-plastic-toys-for-books-in-new-collectibles-campaign-20200724-p55f6x.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,Bauer's magazine cull allows Mercury to scrap global licensing deals,https://www.smh.com.au/business/companies/bauer-s-magazine-cull-allows-mercury-to-scrap-global-licensing-deals-20200724-p55f78.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,"Billboard giants push for discounts from airports, councils",https://www.smh.com.au/business/companies/billboard-giants-push-for-discounts-from-airports-councils-20200724-p55f1n.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,Online lenders warn SME loan scheme may miss the mark,https://www.smh.com.au/business/small-business/online-lenders-warn-sme-loan-scheme-may-miss-the-mark-20200723-p55evh.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,'Not out of the woods yet': A stockpicker's survival guide to extreme volatility,https://www.smh.com.au/business/markets/not-out-of-the-woods-yet-a-stockpicker-s-survival-guide-to-extreme-volatility-20200726-p55ekx.html?ref=rss&utm_medium=rss&utm_source=rss_business
The Conversation,2020/07/26,It really is different for young people: it's harder to climb the jobs ladder,https://theconversation.com/it-really-is-different-for-young-people-its-harder-to-climb-the-jobs-ladder-143347
ABC,2020/07/26,Three ministers and Legislative Council president resign amid SA expenses scandal,https://www.abc.net.au/news/2020-07-26/three-sa-ministers-step-down-amid-state-expenses-scandal/12493060
ABC,2020/07/26,"Treasurer defends taking inspiration from Thatcher and Reagan, hints at extending JobSeeker",https://www.abc.net.au/news/2020-07-26/josh-frydenberg-in-favour-of-extending-jobseeker-coronavirus/12492944
ABC,2020/07/26,From Miami to 'vanilla town': American follows love and reinvents an Aussie country store,https://www.abc.net.au/news/2020-07-26/miami-cook-reinvents-aussie-country-store/12468160
ABC,2020/07/26,No pokies means no beer and no people for some country pubs,https://www.abc.net.au/news/2020-07-26/concern-country-pubs-are-being-raided-for-poker-machines/12473742
ABC,2020/07/26,Why would 'anyone want to go to Tassie'?,https://www.abc.net.au/news/2020-07-26/will-the-first-border-reopenings-benefit-tasmania/12492924
ABC,2020/07/26,Forged by fire: Teen blacksmith sharpens skills after bushfire ordeal,https://www.abc.net.au/news/rural/2020-07-26/teen-blacksmith-handmade-knives-for-sale-in-australia-overseas/12485982
The Guardian,2020/07/26,Covid-19 to compound GFC’s lasting impact on young Australians’ pay and career progression – study,https://www.theguardian.com/business/2020/jul/27/covid-19-to-compound-gfcs-lasting-impact-on-young-australians-pay-and-career-progression-study
The Guardian,2020/07/26,Labor asks for inquiry into how Shine Energy secured $4m grant for Collinsville coal plant study,https://www.theguardian.com/environment/2020/jul/27/labor-asks-for-inquiry-into-how-shine-energy-secured-4m-grant-for-collinsville-coal-plant-study
The Guardian,2020/07/26,Barnaby Joyce declines to criticise University of New England as it looks to slash up to 210 jobs in his electorate,https://www.theguardian.com/australia-news/2020/jul/26/barnaby-joyce-declines-to-criticise-university-of-new-england-as-it-looks-to-slash-up-to-210-jobs-in-his-electorate
The Guardian,2020/07/26,Josh Frydenberg ‘favourably disposed’ to extending coronavirus payment for jobseekers,https://www.theguardian.com/australia-news/2020/jul/26/josh-frydenberg-favourably-disposed-to-extending-coronavirus-payment-for-jobseekers
New Daily,2020/07/26,The biggest threat to Australia: What Trump is prepared to do for re-election,https://thenewdaily.com.au/news/national/2020/07/27/donald-trump-china-pascoe/
New Daily,2020/07/26,Coles’ Little Shop returns with an educational spin,https://thenewdaily.com.au/finance/consumer/2020/07/26/coles-little-shop-treehouse/
New Daily,2020/07/26,Property owners spooked by Melbourne’s second wave as clearance rates fall,https://thenewdaily.com.au/finance/property/2020/07/26/melbourne-second-wave-property/
New Daily,2020/07/26,"Universities could lose 30,000 jobs as COVID-19 hits overseas enrolments",https://thenewdaily.com.au/finance/finance-news/2020/07/26/universities-30000-jobs/
New Daily,2020/07/26,"Buy now pay later industry poses ‘huge problem’, financial counsellors warn",https://thenewdaily.com.au/finance/consumer/2020/07/26/buy-now-pay-later-risk/
New Daily,2020/07/26,Treasurer Josh Frydenberg admits a major crush for Reagan and Thatcher,https://thenewdaily.com.au/news/national/2020/07/26/frydenberg-loves-reagan-thatcher/
SMH,2020/07/28,"Google to let most of its 200,0000 employees to work from home for at least 12 more months",https://www.smh.com.au/business/companies/google-to-let-most-of-its-200-0000-employees-to-work-from-home-for-at-least-12-more-months-20200728-p55g12.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/28,Washington grilling puts Amazon's Jeff Bezos in a role he never wanted,https://www.smh.com.au/business/companies/washington-grilling-puts-amazon-s-jeff-bezos-in-a-role-he-never-wanted-20200728-p55g10.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,'Looming crisis': Insurers brace for surge in mental health claims,https://www.smh.com.au/business/banking-and-finance/looming-crisis-insurers-brace-for-surge-in-mental-health-claims-20200727-p55ftn.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,'They treated me like a leper': How workers' comp claims were rejected,https://www.smh.com.au/business/consumer-affairs/they-treated-me-like-a-leper-how-worker-comp-claims-were-rejected-20200727-p55fs9.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,'Weight of money': Perpetual goes global in $465m US deal,https://www.smh.com.au/business/banking-and-finance/perpetual-raises-equity-to-fund-465m-us-purchase-20200727-p55fqr.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,Bubs boss sees healthy growth despite coronavirus hit to sales,https://www.smh.com.au/business/companies/bubs-boss-sees-healthy-growth-despite-coronavirus-hit-to-sales-20200727-p55fup.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,"'Fully invested': AFIC props up final payout, waits for value to return to ASX",https://www.smh.com.au/business/markets/fully-invested-afic-props-up-final-payout-waits-for-value-to-return-to-asx-20200727-p55fx8.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,Perpetual goes on US shopping spree to buy earnings growth,https://www.smh.com.au/business/companies/perpetual-goes-on-us-shopping-spree-to-buy-earnings-growth-20200727-p55fwt.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,Swimwear brand Seafolly set to be sold back to original owners,https://www.smh.com.au/business/companies/swimwear-brand-seafolly-set-to-be-sold-back-to-original-owners-20200727-p55fvs.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/27,The Short Squeeze: Deflation nation,https://www.smh.com.au/business/markets/the-short-squeeze-deflation-nation-20200727-p55fui.html?ref=rss&utm_medium=rss&utm_source=rss_business
The Conversation,2020/07/27,Gambling on the stock market: are retail investors even playing to win?,https://theconversation.com/gambling-on-the-stock-market-are-retail-investors-even-playing-to-win-143248
ABC,2020/07/28,New mayor chalks up first 100 days as $250m CBD upgrade breathes new life into Ipswich,https://www.abc.net.au/news/2020-07-28/ipswich-mayor-teresa-harding-100-days-new-council-qld/12496442
ABC,2020/07/28,Heated Q+A discussion sees economist deny she is 'advocating for people to die',https://www.abc.net.au/news/2020-07-28/gigi-foster-accused-advocating-for-covid-19-deaths-q+a/12497442
ABC,2020/07/28,'I've applied for 600 jobs since March': Tough road ahead for workers after pandemic,https://www.abc.net.au/news/2020-07-28/coronavirus-job-losses-shift-to-white-collar-professionals/12496724
ABC,2020/07/27,'No-one polices it': How firewood black market is costing Paul $1m each year,https://www.abc.net.au/news/2020-07-27/firewood-operators-call-for-greater-policing-of-the-industry/12496160
ABC,2020/07/27,Pressure mounts on Australia to participate in US South China Sea navigation operations,https://www.abc.net.au/news/2020-07-27/australia-pressured-to-participate-in-south-china-sea-operation/12496326
ABC,2020/07/27,'We don't want another east-coast low': Byron Bay beach disappears as erosion takes its toll,https://www.abc.net.au/news/2020-07-27/byron-bay-beach-disappears-as-erosion-takes-its-toll/12495864
ABC,2020/07/27,Hand sanitiser manufacturers warned not to breach rules,https://www.abc.net.au/news/2020-07-27/hand-sanitiser-manufacturers-warned-not-to-breach-rules/12489992
ABC,2020/07/27,Google sued for allegedly misleading consumers into signing away their privacy,https://www.abc.net.au/news/2020-07-27/google-sued-accc-privacy-boost-targeted-advertising/12471986
ABC,2020/07/27,"Gold hits record high, as ASX rises cautiously amid rising China tensions",https://www.abc.net.au/news/2020-07-27/asx-cautious-gold-nine-year-high-rising-china-tension/12494334
ABC,2020/07/27,Big Australian polluters join coalition planning for net zero emissions by 2050,https://www.abc.net.au/news/2020-07-27/big-australian-polluters-plan-to-achieve-net-zero-emissions/12493424
The Guardian,2020/07/27,Morrison broadens membership of Covid-19 commission but says advice to remain off-limits to public,https://www.theguardian.com/australia-news/2020/jul/27/morrison-broadens-membership-of-covid-19-commission-but-says-advice-to-remain-off-limits-to-public
The Guardian,2020/07/27,"Encryption laws are hurting Australia's tech sector, Atlassian says",https://www.theguardian.com/australia-news/2020/jul/27/encryption-laws-are-hurting-australias-tech-sector-atlassian-says
New Daily,2020/07/27,NSW stamp duty changes a ‘win-win’ for first-home buyers and tradies,https://thenewdaily.com.au/finance/property/2020/07/27/nsw-stamp-duty-changes/
New Daily,2020/07/27,"Tasmania rises to top of economic leaderboard, thanks to virus response",https://thenewdaily.com.au/finance/news-federal-budget/2020/07/27/states-coronavirus-economy/
New Daily,2020/07/27,Labor calls on government to release Retirement Incomes Review,https://thenewdaily.com.au/finance/superannuation/2020/07/27/retirement-incomes-review-now/
SMH,2020/07/29,America's oldest gunmaker files for bankruptcy as firearms sales soar,https://www.smh.com.au/business/companies/america-s-oldest-gunmaker-files-for-bankruptcy-as-firearms-sales-soar-20200729-p55gdw.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/29,McDonald's facing long recovery as global sales plunge - but Australia shines,https://www.smh.com.au/business/companies/mcdonald-s-facing-long-recovery-as-global-sales-plunge-20200729-p55ge0.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/29,NAB to crack down on 'debt vultures' as financial stress surges,https://www.smh.com.au/business/banking-and-finance/nab-to-crack-down-on-debt-vultures-as-financial-stress-surges-20200728-p55g90.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/29,Macquarie Park office sector gets boost from new tenants,https://www.smh.com.au/business/companies/macquarie-park-office-sector-gets-boost-from-new-tenants-20200728-p55g8l.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/29,"Crown legal boss 'unaware' of concerns over junket operators, inquiry hears",https://www.smh.com.au/business/companies/crown-legal-boss-unaware-of-concerns-over-junket-operators-inquiry-hears-20200728-p55g6z.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/29,"Stamp duty relief to boost Stockland, Mirvac business",https://www.smh.com.au/business/companies/stamp-duty-relief-to-boost-stockland-mirvac-business-20200728-p55g5m.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/29,Strata shops in Lendlease’s Aurora Village sell for $2.9m,https://www.smh.com.au/business/companies/strata-shops-in-lendlease-s-aurora-village-sell-for-2-9m-20200727-p55fr7.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/28,What the companies faring best in the pandemic have in common,https://www.smh.com.au/business/workplace/what-the-companies-faring-best-in-the-pandemic-have-in-common-20200728-p55g9d.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/28,"Rio Tinto plots 'agile' path for new WA copper, gold ambitions",https://www.smh.com.au/business/companies/rio-tinto-plots-agile-path-for-new-wa-copper-gold-ambitions-20200728-p55g9a.html?ref=rss&utm_medium=rss&utm_source=rss_business
SMH,2020/07/28,Telstra sues Optus in long simmering dispute over mobile networks,https://www.smh.com.au/business/companies/telstra-sues-optus-in-long-simmering-dispute-over-mobile-networks-20200728-p55g6d.html?ref=rss&utm_medium=rss&utm_source=rss_business
The Conversation,2020/07/28,"Blue-chip, volatile, high-risk: retail investors are buying while professionals are selling",https://theconversation.com/blue-chip-volatile-high-risk-retail-investors-are-buying-while-professionals-are-selling-142985
ABC,2020/07/29,Beyond Tiger King: Big cats cramped in tiny cages for tourist selfies,https://www.abc.net.au/news/2020-07-29/exploitation-big-cats-far-beyond-tiger-king-animal-advocates/12486978
ABC,2020/07/29,Premiums for 'junk insurance' eroding super savings and trustees are responsible,https://www.abc.net.au/news/2020-07-29/superannuation-tpd-insurance-highlights-trustee-failings/12500792
ABC,2020/07/28,Lucky twist of fate leads to gold find of a lifetime,https://www.abc.net.au/news/2020-07-28/rare-gold-coin-discovery-in-wa-half-sovereign-22-carat/12500312
ABC,2020/07/28,'Not expecting to be flooded with visitors': Will COVID-19 travel bubble save Tasmania's tourism?,https://www.abc.net.au/news/2020-07-28/will-covid-19-travel-bubble-save-tasmanias-tourism-industry/12500634
ABC,2020/07/28,Victoria's COVID-19 second wave washes people out of work,https://www.abc.net.au/news/2020-07-28/victoria-highlights-jobs-hit-from-second-lockdown/12499044
ABC,2020/07/28,"Riverfire scrapped due to COVID-19, local artists benefit from travel bans",https://www.abc.net.au/news/2020-07-28/coronavirus-sees-brisbane-festivals-riverfire-display-scrapped/12498386
ABC,2020/07/28,Schools being geared up to help power communities using solar energy,https://www.abc.net.au/news/2020-07-28/wa-schools-become-virtual-power-plants-coronavirus-recovery-plan/12496148
ABC,2020/07/28,Seafolly may have kept trading while insolvent but is set to be saved — by ex-owner,https://www.abc.net.au/news/2020-07-28/seafolly-saved-from-closure-former-owner-l-catterton/12498290
ABC,2020/07/28,"Boris Johnson has dropped 6kg, and he wants overweight Britons to follow suit",https://www.abc.net.au/news/2020-07-28/boris-johnson-launches-strategies-to-tackle-obesity-epidemic/12497848
The Guardian,2020/07/28,US thinktank linked to Google donations criticised 'problematic' ACCC digital media inquiry,https://www.theguardian.com/australia-news/2020/jul/29/us-thinktank-linked-to-google-donations-criticised-problematic-accc-digital-media-inquiry
The Guardian,2020/07/28,Small business ombudsman calls for new and simpler award for employee pay and conditions,https://www.theguardian.com/australia-news/2020/jul/29/small-business-ombudsman-calls-for-new-and-simpler-award-for-employee-pay-and-conditions
The Guardian,2020/07/28,"Westpac says money laundering and counter-terrorism breaches may be 450,000 more than suspected",https://www.theguardian.com/australia-news/2020/jul/28/westpac-discloses-more-anti-money-laundering-and-counter-terrorism-finance-law-breaches
New Daily,2020/07/28,The Reagan-Thatcher fan club: It’s all about the tax cuts,https://thenewdaily.com.au/finance/news-federal-budget/2020/07/29/reagan-thatcher-fan-club-pascoe/
New Daily,2020/07/28,Consumer spending holds up despite second wave in Victoria,https://thenewdaily.com.au/finance/finance-news/2020/07/28/consumer-spending-victoria-lockdown/
New Daily,2020/07/28,Electricity providers warned to slash prices as ‘financial contagion’ concerns rise,https://thenewdaily.com.au/finance/your-budget/2020/07/28/electricity-providers-slash-prices/
New Daily,2020/07/28,What record gold prices reveal about the global economy,https://thenewdaily.com.au/finance/finance-news/2020/07/28/gold-price-economy-signs/
New Daily,2020/07/28,Second lockdown a further hit to jobs across Australia,https://thenewdaily.com.au/finance/work/2020/07/28/victoria-lockdown-hit-jobs/
